date,dasIsland_0,dasIsland_1,dasIsland_10,dasIsland_11,dasIsland_12,dasIsland_13,dasIsland_14,dasIsland_15,dasIsland_16,dasIsland_17,dasIsland_18,dasIsland_2,dasIsland_3,dasIsland_4,dasIsland_5,dasIsland_6,dasIsland_7,dasIsland_8,dasIsland_9,total_build,total_draw
2026-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-25,-3.511942621111928,-2.6581098226946196,-120.485310887861,0.0,-11.683068451371975,30.040562665126345,60.29798075342027,394.42936213089746,-37.527547719417605,-2.8330414468283998,-0.3422063571639592,-181.0343343863365,0.0,467.71150880718005,0.0,-168.60251068841748,-59.86300192929135,4.564478087044321,338.08822851028697,1295.1321209539556,-588.5410743104949
2026-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28,3.148709963315312,3.408349381385982,14.774272687120014,0.0,9.880707089352887,457.3340852005269,-5.791140102516161,-232.0775796412422,44.97754657690088,17.079905688846136,-12.698827432718593,396.8158166295156,-1.8695315553752008,-467.2401401616228,0.0,546.738434922055,59.86300192929135,-6.314426476982713,-167.55259727126327,1554.0208300683103,-893.5442426417209
2026-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-01,-2.7033371299132996,-1.3711314577300218,-18.59014708041266,0.0,-11.110724985604524,-452.2238066931278,313.14982509226394,232.0775796412422,-36.59386997613684,14.887723397568537,8.858611642209057,-43.867367551278384,-156.21890413742932,467.2401401616228,0.0,-340.686183474037,-397.63860087343176,7.353559683837462,-217.71920982740394,1043.5674396187437,-1678.7232831865058
2026-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-04,1.8541934175474162,1.572014666652045,20.537996373802773,0.0,14.625354231435225,429.7066509455417,-368.80936720966105,-395.6657280768552,24.450343931201147,-5.60250292400812,-17.889661495765672,-21.88475682307704,91.89177381484734,-468.8798487594975,0.0,-277.93934983175524,381.7061605757078,-4.884019556220679,385.28204578100053,1351.626533737736,-1561.5552346768407
2026-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07,-2.032742464244424,-3.0060141896034476,342.8726540962045,0.0,-15.15774384276115,-14.115581135745916,3.8171698371710954,171.5873931726551,51.80682263989561,7.975106126077968,21.08619831201335,138.52009915398202,49.522107584234796,468.8798487594975,0.0,2.4396136450209887,15.93244029772398,2.018822951012,-218.8941156242724,1276.458276575489,-253.20619725662732
2026-05-08,-0.1218590226409142,3.5448327179652117,10.376116870081926,0.0,2.0633170373301253,4.984374338853697,0.6891119374567061,2.863472450123372,-1.1425228160769911,3.0337660111393197,-5.284201047450857,-114.77394171550405,-1.636333952910034,-451.3156278608647,0.0,3.581724872217048,0.0,1.6645998459463591,198.22848502668023,231.02980110779401,-574.2744864154475
2026-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11,3.014606030917872,0.08527600405624253,10.604956537653111,0.0,16.704327956881958,18.854823850064363,0.31017181606910893,221.21486245407672,254.2481261401216,6.380355384516093,-11.35209222028815,-12.891595432312752,17.98776644047338,-14.274803115664225,0.0,-28.76895574132225,0.0,-2.532523969941016,27.783309070088087,577.1885816849185,-69.81997047952838
2026-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-13,-2.6624484244573687,-3.4700281893476204,-371.74183601156477,0.0,-17.31058828353358,-443.92751737786136,22.52759541090473,-39.772116491529566,315.2935107291135,5.339103997609199,13.055031170461938,-237.94190076110968,-415.65959568255516,465.5904309765289,0.0,26.70629139887472,-395.58879465990054,4.866382154387946,-376.07265665598914,853.3783458378808,-2304.1474825378486
2026-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-16,4.032427835820534,2.586138580628758,19.62536671737535,0.0,14.645474143405037,-14.378952581447665,199.77902823702473,-356.58189552935136,0.0,27.41894321934678,17.92626991905435,-18.02565932950168,-12.519472366790694,-465.01545433183566,0.0,-30.791069156586193,-1.1729244535484469,-5.250340174131037,421.23804633176337,707.2516949844189,-903.7357679231927
2026-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19,-4.448390607346024,-3.222015498179506,337.0886953888167,0.0,-21.904745900011914,460.26980856383847,293.66047695935606,34.481901384951314,-650.8166029531684,10.158572090083908,-16.708520737586632,-89.69768567133568,314.65729929534575,465.01545433183566,0.0,108.16470558343677,396.761719113449,-3.2997590735892883,-277.3284032707865,2420.2586327111135,-1067.4261237120038
2026-05-20,0.33698292564292204,-0.6546269110915018,-362.29162449912906,0.0,8.2129898207949,9.249629548883473,-464.882823716325,40.9816491831675,10.713171681426699,6.429223576672201,3.564185610107292,394.97283533521363,63.96145559089579,-455.6379785563079,0.0,319.0665488225148,-293.34053051275197,6.971122637199645,-131.5307821242779,864.4597947325187,-1708.3383663198833
2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-22,1.5941214152130123,5.78373583117337,11.617971461587935,0.0,8.131324625405018,-48.03490529040212,464.882823716325,-0.03560924559639534,25.207455817355658,5.580163548968762,250.63856379274392,-125.43622296976928,-42.90398427882063,-9.88535884719051,0.0,218.2266738816364,293.34053051275197,-6.147394324401743,-23.131749766962137,1285.0033646031611,-255.5752247231428
2026-05-23,1.4020405909550318,-1.1400376057598334,297.0967232128757,0.0,4.800883885933727,-14.972055408550485,-134.44319814265054,3.344307587807125,41.81905435166811,0.3266486910008534,-271.67986554802116,3.549807889850694,92.78741924808402,-0.886753861503501,0.0,0.0,-265.3375912300374,0.9928347354274011,1.4034101140348358,447.5231303076375,-688.459501796523
2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25,-2.1812216641340347,-1.1485903274289448,148.00106402636519,0.0,-12.243950759978093,17.270192738513813,134.44319814265054,317.58176311055144,573.0769211027178,5.195030131212378,14.953804209317576,-205.97815651458245,-427.6523297343322,17.157379788374588,0.0,-130.92065796645778,-123.45492867982738,7.22927017222601,75.10027634317365,1310.008899765103,-903.579835646741
2026-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28,2.063230434986268,0.39247747696362784,-437.9040416507117,0.0,6.316583834566292,-336.3834716968989,-503.68936600138176,0.0,-615.7527779915409,22.377079972974315,13.483480501416082,254.91189178804925,427.6523297343322,-16.06646730446891,0.0,130.92065796645778,100.04016066704615,-8.300311004117772,-71.49255025584635,958.157892376792,-1989.5889859049662
2026-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-31,-3.6049375256123897,-2.2581705906800926,176.83238941239782,0.0,-11.348155112259672,348.03588706777555,503.68936600138176,-41.605353216478775,167.83242978597212,-3.745613233283453,-14.119801564082328,63.233823392222284,-435.2815255761064,465.31917878109624,0.0,-609.3242308569467,-34.257407290008096,4.065314631723857,393.853547623493,2122.861936696063,-1155.5451949654578
2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-03,3.1223572915994153,2.045280508889613,-179.55929852743745,0.0,18.63517856222129,-393.02877892536503,-510.02070885402475,-351.5786747718385,447.92034820556887,77.23059543668764,19.63185777057754,88.07680398877966,141.13111387818796,-465.6711980931128,0.0,382.3124649553368,-70.3846640206406,-3.1133679806516157,-199.24095765361423,1180.1060005978488,-2172.597648826685
2026-06-04,0.17023371959419456,0.32382279907586053,-0.9811395363733173,0.0,0.7375998210094986,-36.63600867216004,24.04248863243946,1.3338827017309378,0.0,-81.6209918008325,-9.029848078227777,-74.72525516628865,0.489868064317503,-0.20398590640281328,0.0,105.0346218759392,195.74017755360012,0.8457699985341169,196.64798831693153,525.3664534831724,-203.19722916028508
2026-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-06,-1.859284363594663,-1.4128362179769902,155.56493075878498,8.77825699610432,-16.414835034046323,427.23384115364917,27.966288387304754,334.60183583926687,0.0,8.021921371385746,-9.948321851412794,-198.3383041824599,293.6605436336009,465.8751839995156,0.0,-20.9525276036344,197.6542529998672,4.041812009655637,-394.0948033473976,1923.3988671491352,-643.0209126005227
2026-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-09,2.791711813499889,1.4719683438937354,15.10480603137298,-8.77825699610432,14.196830093328783,-181.04312613251147,-44.297782229603214,-275.9028304002062,-626.5097131144366,5.0306033520300995,-16.662829204069276,182.13947282165486,0.0,-466.41802342199907,0.0,142.92967162930512,0.0,-6.218040716935706,400.1172351404736,763.7822992255591,-1625.830602215866
2026-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,-3.0312278139436675,0.6202507766365306,-187.11753266851582,5.052760597284593,-14.776249840958103,-233.56244987258071,-14.429553272516351,325.4665871949149,626.5097131144366,4.816873665348481,17.830623403946696,0.44688636559527367,-178.4799100941394,4.712681748551375,0.0,-550.2555223588885,-199.37170337497798,5.421032070455956,10.40955630339915,1001.2869652405694,-1381.0241492965206
2026-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,2.7298653154417116,0.14824040904029973,21.538223823318607,-5.052760597284593,16.476103806180415,5.379234395218314,516.7392673364001,7.6845526526107575,-453.3590072904226,1.4494655645899184,1.130368467536231,35.02494318211946,178.4799100941394,-2.5899537739927183,0.0,550.2555223588885,199.37170337497798,-2.820406851514883,-186.46250887316006,1536.4074007804616,-650.2846373863748
2026-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,-2.9885323160825066,-3.0837028132818816,-21.90017740021623,5.178550590578001,-18.112687496598692,390.1860720049965,-31.12474921408191,0.0,453.3590072904226,17.418625700742677,2.9196842890573027,-24.0346045739245,-434.3529628441703,15.566115314999479,0.0,-358.05178062900893,-158.71429795307293,1.9120503249210887,118.76615622296126,1005.3062617386789,-1052.363495240438
2026-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-21,2.4548259078115224,2.5591164609872505,22.19259163296665,-5.178550590578001,-6.1094242643848995,-431.8249003636694,-478.6308000721212,-394.60299664250425,-338.9194468190252,1.9967412136103084,7.831819576851471,-5.722505562455742,-7.079528133456886,-22.956605889242958,0.0,41.139847233804524,-232.8222892545995,-2.4224810219522332,-86.78442750945658,78.17494202603173,-2013.0539561234473
2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-25,-3.011122514637915,1.6353768398776594,-18.63259667655878,1.8891985861736467,9.993574137930874,92.8898572341432,-9.094194539967807,-14.842727279455342,-308.03217162598156,0.29504836691182573,-10.998567500130507,3.9559513941315236,11.367142321419495,20.718851535479132,0.0,-186.91053530156498,391.5365872076724,3.2710397714753636,-187.34273445748823,537.5526273952152,-738.8646498957851
2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-28,2.7911672745690157,-2.056158086710173,18.49042277508322,6.82391846942209,7.954220879014,-56.95301568315917,515.419088782367,305.4438719632608,11.578164965516654,3.488339451679145,-12.180901879361308,-24.700798375731566,430.0653486562077,-19.607954326925626,0.0,151.4062290779372,0.0,-5.629404575696564,312.63856174326065,1766.0993340383175,-121.12823292758442
2026-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,-2.245152764798724,-5.963077964378957,-16.540788497362577,0.1276952034290298,-9.984336016905495,5.761441558523628,-533.7038485856175,66.06254296681622,-42.87423339390243,-6.28929118068621,11.181043786857364,-356.71306050752963,-55.57437974141515,16.214731140864664,0.0,40.23129542090895,-360.47249912149425,5.3182961231564985,13.083805197589799,157.98085139814614,-1390.3606677740909
2026-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-04,2.9973907198908565,6.062006187072315,20.418282798321393,-5.364331525500398,9.11414095905167,-16.111917558286862,203.88636086339167,-339.8198856079254,44.616372571060666,20.70179839577654,-7.033617564954358,269.5752853235696,-370.5890312767413,-12.85107621142344,0.0,-258.9111648055433,244.15463886331133,-5.684469501293206,-1.466903381134267,821.5262766814461,-1017.8323974328024
2026-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-07,-2.817876914171851,-0.7999038739185198,-14.907154060374946,10.113823596710164,-5.790242248952156,14.674674105909071,-116.44384967024654,377.759194599808,-15.678510813721806,-6.548760036516352,9.158423959618814,-267.59844878230416,426.16341101815647,15.160019557239954,0.0,199.31935662032194,116.31786025818292,8.309469389271108,-4.2153478834505655,1176.9762331052182,-434.8000942836569
2026-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-10,3.8481935231831157,1.248725057245756,86.7803709220275,-13.590304330234533,14.362004090208329,449.18519725582485,449.69199243627634,-61.855521106924805,628.4957518905956,17.265354563747067,8.462128499512211,-1.1603069168850197,0.0,-11.619259288151108,0.0,371.77675238314464,0.0,-5.906103656467574,-337.0876401118156,2031.1164706217653,-431.21913541047866
2026-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-13,-4.97984624321069,-1.0746121788281016,-94.07687319878745,5.872127947815403,-16.80674572629947,-7.811770570773049,-510.8286278864437,61.855521106924805,-621.7163347477598,-14.019725453793276,-7.075831113112566,461.85074498050847,0.0,15.21089370895183,0.0,-613.1193343598075,-383.63166145004595,2.6136788639586883,365.4199645567734,912.8229311649327,-2275.1413629288613
2026-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16,4.207198469264521,0.04964976060183835,15.49024804359983,-5.872127947815403,7.043764598512673,-457.3416990939937,510.8286278864437,0.0,442.4443627397231,8.108694649955694,0.4807489751111716,-280.8367287084979,0.0,-17.928425420036422,0.0,613.1193343598075,383.63166145004595,-3.8294794834270727,-63.138956087164,1985.404290933066,-828.9474167409346
2026-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-19,-2.5388676249030686,2.548388930040557,67.20088794074358,5.268483173174551,-3.3104642963602675,460.70429903880034,0.0,0.0,200.08604523349484,1.3236666464893496,-4.460450449440686,197.2035951692748,0.0,466.3880053256849,0.0,-331.3478452827814,-283.0715460957698,7.398104322131025,28.95528419497609,1437.0767599748099,-624.7291737492552
2026-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-22,2.96182831944566,-1.8248995153005527,317.08697613097553,-5.268483173174551,10.404867530098768,-197.0574212011309,-506.20899871056525,0.0,0.0,18.561635529561492,8.00060125880316,-377.2411799625365,0.0,-461.89243068429977,0.0,331.3478452827814,283.0715460957698,-4.329966106829233,-371.06606303175835,971.4353001474359,-1924.8894423855952
2026-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-25,-3.64827046277019,-0.7963307837944594,-409.72770809211687,9.092990868374008,-20.26206948833668,-130.34039739084082,-10.563539061508317,-417.52721157649,-384.25515536768404,-4.31383688221738,-5.809930695988122,274.1454074283186,0.0,461.89243068429977,0.0,-110.25507466826402,-389.8209630692717,-4.420887772451446,302.4238588214159,1047.5546878024084,-1891.7413753117344
2026-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-28,2.52309803498548,-0.5818222703358624,15.065128056605987,-9.092990868374008,16.935526395010648,260.47114226239034,516.7725377720736,18.835907183507516,-240.95061760367994,-16.23706731147616,-4.7084532369031225,-107.53404067942542,-13.114675468097209,-466.6021012710378,0.0,-339.31518986796834,389.8209630692717,-0.19125510630750797,77.90179184039496,1298.3260946142402,-1198.3282136836053
2026-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-31,-3.975325539159123,3.5592913593829727,-8.203513694405789,3.128969482974964,-12.276135719620973,25.639542657742684,-140.11685122673296,3.8968096508726013,-15.755792132103002,20.55090419369354,7.77685054405898,-168.2359632932567,13.114675468097209,11.504898648071103,0.0,119.17165511437675,-298.859927996691,3.67192418907251,-235.40489845146553,212.0155213083433,-882.828408053435
2026-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,6.520572315014491,-3.1442546963398343,19.475574669912458,-3.128969482974964,14.837628300850396,-413.08925634636205,-359.79020360803776,376.84240757580716,17.844433170041537,0.0,-2.67442278200743,371.12361631230004,-217.99637968409766,-10.766549295819015,0.0,-315.75300810876195,-81.97323353018612,-0.9932642414794537,-88.68096143949928,806.6442323439261,-1497.9905032155655
2026-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-06,-5.685319769428956,0.9901839344027104,-16.539831840540632,1.9539329473252292,-16.445597119326703,13.019031775351905,8.231027173269366,-222.1647082030296,-21.846647616165107,-0.05382506334921345,3.567038957678771,-363.8748588598645,217.99637968409766,465.8637519187857,0.0,480.12868285476,176.14623362641845,0.8296206726459786,-69.30712293422769,1368.7258835447356,-715.9179114059324
2026-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-09,3.3220746275885613,-0.5258449829178863,17.048038402592532,-0.13368157290067756,13.603072002248723,430.68992957751976,-12.343238052794943,240.11679536933238,19.504543175728877,0.05382506334921345,-3.4639916389155845,370.54837575493866,-292.3855635685642,-464.7477331006258,0.0,166.02293467585756,49.60671742321795,-0.9699230695838341,390.7087521479493,1701.2250582203235,-774.5699759863029
2026-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-12,-2.7867892207782425,0.2784958830861433,86.22955179588864,1.9100294987025555,-12.581537452598917,-16.52970430727338,490.6449921038599,0.0,625.4592363738617,0.0,18.75575978512477,-374.6455375835629,292.3855635685642,464.7477331006258,0.0,-502.07172698005354,119.94787769128051,2.742895122736809,-379.99013443574705,2103.1021349237312,-1288.605429980014
